pair_id,front_image,rear_image,front_target_bbox_xyxy,rear_candidates,front_mask,road_context,time_of_day,weather
P0028,data/camera_splits/2026_02_19_09_46_33_5e8a0f05/FL/fl_000127.jpg,data/camera_splits/2026_02_19_09_46_33_5e8a0f05/RL/rl_000178.jpg,"[552.372, 347.117, 689.201, 393.469]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.0, 247.155, 83.037, 285.446]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [86.944, 239.269, 162.474, 279.348]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [146.281, 254.595, 218.371, 284.552]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [338.408, 260.034, 388.348, 296.576]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [402.702, 265.519, 422.679, 281.73]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [428.387, 267.191, 458.754, 293.953]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [464.638, 271.438, 508.453, 290.114]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [685.775, 252.306, 713.023, 349.254]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [727.572, 281.915, 797.297, 311.805]}, {""candidate_id"": ""C10"", ""bbox_xyxy"": [836.614, 296.654, 853.28, 337.194]}]",data/object_detections/2026_02_19_09_46_33_5e8a0f05/masks/FL/2026_02_19_09_46_33_5e8a0f05_f000127_fl_car_002.png,suburban,day,clear
P0029,data/camera_splits/2026_02_19_09_46_33_5e8a0f05/FL/fl_000392.jpg,data/camera_splits/2026_02_19_09_46_33_5e8a0f05/RL/rl_000426.jpg,"[740.714, 353.754, 804.48, 382.547]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [206.352, 269.307, 244.705, 288.58]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [338.442, 269.855, 344.043, 283.171]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [386.572, 270.647, 408.226, 287.839]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [426.108, 274.715, 440.768, 286.633]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [733.159, 278.503, 770.142, 286.597]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [827.888, 279.582, 888.966, 291.914]}]",data/object_detections/2026_02_19_09_46_33_5e8a0f05/masks/FL/2026_02_19_09_46_33_5e8a0f05_f000392_fl_car_002.png,suburban,day,clear
P0030,data/camera_splits/2026_02_19_09_46_33_5e8a0f05/FL/fl_000412.jpg,data/camera_splits/2026_02_19_09_46_33_5e8a0f05/RL/rl_000448.jpg,"[702.632, 294.021, 832.507, 330.618]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [15.204, 193.525, 204.215, 300.24]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [257.37, 268.97, 289.943, 287.211]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [330.201, 273.732, 342.065, 283.42]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [365.533, 267.786, 397.843, 292.021]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [423.545, 271.839, 443.297, 289.991]}]",data/object_detections/2026_02_19_09_46_33_5e8a0f05/masks/FL/2026_02_19_09_46_33_5e8a0f05_f000412_fl_truck_007.png,suburban,day,clear
P0031,data/camera_splits/2026_02_19_09_46_33_5e8a0f05/FL/fl_000412.jpg,data/camera_splits/2026_02_19_09_46_33_5e8a0f05/RL/rl_000576.jpg,"[657.59, 325.65, 911.201, 462.794]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [127.783, 248.058, 296.296, 344.765]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [293.872, 268.113, 308.041, 276.59]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [313.706, 260.024, 370.829, 298.213]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [416.483, 266.325, 452.498, 297.12]}]",data/object_detections/2026_02_19_09_46_33_5e8a0f05/masks/FL/2026_02_19_09_46_33_5e8a0f05_f000412_fl_car_004.png,suburban,day,clear
P0032,data/camera_splits/2026_02_19_09_46_33_5e8a0f05/FL/fl_000447.jpg,data/camera_splits/2026_02_19_09_46_33_5e8a0f05/RL/rl_000506.jpg,"[33.583, 342.573, 130.992, 386.032]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [286.666, 256.313, 360.256, 302.388]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [378.546, 262.264, 391.177, 276.532]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [410.413, 266.626, 449.527, 301.317]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [822.454, 268.479, 930.423, 317.943]}]",data/object_detections/2026_02_19_09_46_33_5e8a0f05/masks/FL/2026_02_19_09_46_33_5e8a0f05_f000447_fl_truck_001.png,suburban,day,clear
P0033,data/camera_splits/2026_02_19_09_46_33_5e8a0f05/FL/fl_000570.jpg,data/camera_splits/2026_02_19_09_46_33_5e8a0f05/RL/rl_000587.jpg,"[767.393, 353.471, 871.885, 391.123]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [58.819, 258.899, 155.228, 292.961]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [217.987, 253.023, 326.203, 320.667]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [329.869, 260.47, 378.02, 293.629]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [416.002, 268.295, 426.505, 285.296]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [422.648, 266.39, 453.615, 294.285]}]",data/object_detections/2026_02_19_09_46_33_5e8a0f05/masks/FL/2026_02_19_09_46_33_5e8a0f05_f000570_fl_car_001.png,suburban,day,clear
P0034,data/camera_splits/2026_02_19_09_46_33_5e8a0f05/FL/fl_000579.jpg,data/camera_splits/2026_02_19_09_46_33_5e8a0f05/RL/rl_000606.jpg,"[613.52, 341.798, 663.03, 377.789]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [59.96, 223.616, 191.861, 290.982]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [281.333, 259.444, 344.542, 304.39]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [341.097, 262.66, 370.122, 289.556]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [400.978, 268.158, 414.256, 284.441]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [410.371, 267.826, 437.884, 292.695]}]",data/object_detections/2026_02_19_09_46_33_5e8a0f05/masks/FL/2026_02_19_09_46_33_5e8a0f05_f000579_fl_truck_001.png,suburban,day,clear
P0035,data/camera_splits/2026_02_19_09_49_09_80024d6c/FL/fl_000540.jpg,data/camera_splits/2026_02_19_09_49_09_80024d6c/RL/rl_000579.jpg,"[161.105, 351.016, 253.448, 397.975]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [344.726, 262.44, 463.269, 348.169]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [606.348, 279.285, 702.89, 325.859]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [835.04, 188.869, 959.997, 383.321]}]",data/object_detections/2026_02_19_09_49_09_80024d6c/masks/FL/2026_02_19_09_49_09_80024d6c_f000540_fl_car_001.png,highway,day,sun_glare
P0036,data/camera_splits/2026_02_19_09_49_09_80024d6c/FL/fl_000732.jpg,data/camera_splits/2026_02_19_09_49_09_80024d6c/RL/rl_000868.jpg,"[0.079, 286.159, 290.937, 476.259]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [323.681, 259.442, 441.424, 346.907]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [430.984, 260.682, 467.449, 298.299]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [492.544, 264.291, 507.041, 286.668]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [517.153, 248.081, 645.618, 335.882]}]",data/object_detections/2026_02_19_09_49_09_80024d6c/masks/FL/2026_02_19_09_49_09_80024d6c_f000732_fl_car_003.png,highway,day,sun_glare
P0037,data/camera_splits/2026_02_19_09_49_09_80024d6c/FL/fl_000732.jpg,data/camera_splits/2026_02_19_09_49_09_80024d6c/RL/rl_000925.jpg,"[0.079, 286.159, 290.937, 476.259]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [293.736, 255.738, 445.496, 352.364]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [419.653, 254.858, 475.721, 317.347]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [490.365, 263.505, 515.658, 289.356]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [512.982, 256.018, 566.118, 304.076]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [555.58, 229.687, 871.75, 371.827]}]",data/object_detections/2026_02_19_09_49_09_80024d6c/masks/FL/2026_02_19_09_49_09_80024d6c_f000732_fl_car_003.png,highway,day,sun_glare
P0038,data/camera_splits/2026_02_19_09_54_29_637f45a0/FL/fl_000011.jpg,data/camera_splits/2026_02_19_09_54_29_637f45a0/RL/rl_000094.jpg,"[271.69, 339.029, 350.499, 392.51]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [283.22, 265.824, 326.792, 283.407]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [329.31, 257.549, 359.382, 280.005]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [423.335, 272.956, 436.681, 280.645]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [456.204, 272.077, 478.944, 289.667]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [486.481, 274.074, 496.005, 280.957]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [544.13, 275.59, 554.449, 281.543]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [565.951, 275.022, 605.152, 299.053]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [605.93, 254.126, 729.113, 328.278]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [755.694, 234.982, 922.879, 295.975]}]",data/object_detections/2026_02_19_09_54_29_637f45a0/masks/FL/2026_02_19_09_54_29_637f45a0_f000011_fl_truck_008.png,highway,day,clear
P0039,data/camera_splits/2026_02_19_09_54_29_637f45a0/FL/fl_000018.jpg,data/camera_splits/2026_02_19_09_54_29_637f45a0/RL/rl_000028.jpg,"[632.684, 356.302, 684.09, 375.526]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [109.928, 260.767, 202.273, 297.852]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [290.98, 266.855, 322.929, 282.87]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [323.783, 272.581, 337.672, 280.161]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [424.314, 273.958, 432.712, 279.327]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [461.029, 271.215, 489.113, 294.018]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [486.979, 255.448, 620.098, 349.485]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [594.152, 276.249, 606.112, 285.43]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [623.459, 274.734, 693.814, 309.863]}]",data/object_detections/2026_02_19_09_54_29_637f45a0/masks/FL/2026_02_19_09_54_29_637f45a0_f000018_fl_car_005.png,highway,day,clear
P0040,data/camera_splits/2026_02_19_09_54_29_637f45a0/FL/fl_000025.jpg,data/camera_splits/2026_02_19_09_54_29_637f45a0/RL/rl_000029.jpg,"[700.961, 338.394, 884.221, 391.569]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.0, 232.314, 141.888, 299.871]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [191.847, 263.96, 252.625, 292.446]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [287.159, 263.592, 305.601, 280.052]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [309.568, 267.514, 335.287, 281.666]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [424.022, 272.61, 432.738, 279.3]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [424.095, 273.44, 432.615, 279.394]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [460.591, 271.057, 489.798, 294.1]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [494.391, 254.697, 641.731, 352.501]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [624.915, 274.468, 692.116, 309.707]}]",data/object_detections/2026_02_19_09_54_29_637f45a0/masks/FL/2026_02_19_09_54_29_637f45a0_f000025_fl_car_007.png,highway,day,clear
P0041,data/camera_splits/2026_02_19_09_54_29_637f45a0/FL/fl_000047.jpg,data/camera_splits/2026_02_19_09_54_29_637f45a0/RL/rl_000096.jpg,"[44.143, 311.767, 116.519, 374.93]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.0, 270.375, 43.081, 294.662]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [232.177, 269.575, 257.671, 283.183]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [322.155, 267.43, 352.087, 280.568]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [331.296, 257.183, 365.089, 278.487]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [423.111, 273.01, 435.864, 280.239]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [456.387, 271.739, 478.818, 289.115]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [485.885, 274.052, 495.337, 280.444]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [544.275, 275.385, 553.517, 280.975]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [564.459, 274.459, 597.738, 297.888]}, {""candidate_id"": ""C10"", ""bbox_xyxy"": [597.793, 255.148, 708.945, 324.877]}, {""candidate_id"": ""C11"", ""bbox_xyxy"": [734.291, 237.672, 880.976, 300.658]}]",data/object_detections/2026_02_19_09_54_29_637f45a0/masks/FL/2026_02_19_09_54_29_637f45a0_f000047_fl_truck_001.png,highway,day,clear
P0042,data/camera_splits/2026_02_19_09_54_29_637f45a0/FL/fl_000057.jpg,data/camera_splits/2026_02_19_09_54_29_637f45a0/RL/rl_000075.jpg,"[671.078, 332.351, 757.182, 382.123]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.0, 204.765, 187.14, 295.903]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [422.942, 272.952, 432.928, 280.571]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [454.216, 272.067, 478.802, 291.44]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [520.728, 276.348, 528.758, 281.44]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [548.429, 276.217, 560.237, 282.912]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [581.062, 275.561, 630.681, 304.129]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [654.562, 276.447, 686.255, 292.816]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [783.021, 286.656, 959.958, 378.88]}]",data/object_detections/2026_02_19_09_54_29_637f45a0/masks/FL/2026_02_19_09_54_29_637f45a0_f000057_fl_truck_003.png,highway,day,clear
P0043,data/camera_splits/2026_02_19_09_54_29_637f45a0/FL/fl_000064.jpg,data/camera_splits/2026_02_19_09_54_29_637f45a0/RL/rl_000012.jpg,"[277.09, 333.458, 412.764, 424.452]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [129.5, 260.812, 228.104, 292.403]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [312.609, 271.649, 328.611, 281.012]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [353.899, 271.139, 368.499, 278.808]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [421.567, 263.228, 477.944, 310.561]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [471.638, 271.019, 496.593, 295.572]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [493.341, 273.101, 502.579, 281.352]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [531.547, 273.91, 543.323, 282.394]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [574.022, 276.648, 588.711, 285.409]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [619.434, 276.98, 643.478, 289.075]}, {""candidate_id"": ""C10"", ""bbox_xyxy"": [641.24, 274.82, 721.025, 308.296]}]",data/object_detections/2026_02_19_09_54_29_637f45a0/masks/FL/2026_02_19_09_54_29_637f45a0_f000064_fl_car_003.png,highway,day,clear
P0044,data/camera_splits/2026_02_19_09_54_29_637f45a0/FL/fl_000066.jpg,data/camera_splits/2026_02_19_09_54_29_637f45a0/RL/rl_000082.jpg,"[698.595, 308.51, 948.385, 393.002]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [170.797, 233.328, 277.284, 287.467]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [307.236, 270.778, 336.454, 280.797]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [424.596, 272.725, 434.957, 280.139]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [456.621, 271.578, 480.324, 290.053]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [488.116, 274.135, 498.035, 281.049]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [519.529, 275.606, 527.066, 280.215]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [548.49, 275.765, 559.662, 282.04]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [577.263, 274.448, 623.989, 301.601]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [626.946, 275.17, 652.709, 289.341]}, {""candidate_id"": ""C10"", ""bbox_xyxy"": [626.952, 275.194, 652.717, 289.286]}, {""candidate_id"": ""C11"", ""bbox_xyxy"": [690.716, 240.146, 960.0, 366.773]}]",data/object_detections/2026_02_19_09_54_29_637f45a0/masks/FL/2026_02_19_09_54_29_637f45a0_f000066_fl_truck_002.png,highway,day,clear
P0045,data/camera_splits/2026_02_19_09_54_29_637f45a0/FL/fl_000167.jpg,data/camera_splits/2026_02_19_09_54_29_637f45a0/RL/rl_000280.jpg,"[286.164, 343.112, 357.446, 389.596]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.007, 276.774, 9.174, 284.306]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [115.981, 253.123, 217.92, 293.905]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [242.94, 238.948, 305.977, 285.663]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [473.914, 271.993, 485.797, 280.339]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [491.973, 273.13, 501.939, 281.113]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [526.094, 266.015, 578.381, 301.676]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [631.336, 268.302, 655.499, 278.3]}]",data/object_detections/2026_02_19_09_54_29_637f45a0/masks/FL/2026_02_19_09_54_29_637f45a0_f000167_fl_car_009.png,highway,day,clear
P0046,data/camera_splits/2026_02_19_09_54_29_637f45a0/FL/fl_000176.jpg,data/camera_splits/2026_02_19_09_54_29_637f45a0/RL/rl_000280.jpg,"[230.17, 335.363, 330.685, 397.551]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.007, 276.774, 9.174, 284.306]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [115.981, 253.123, 217.92, 293.905]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [242.94, 238.948, 305.977, 285.663]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [473.914, 271.993, 485.797, 280.339]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [491.973, 273.13, 501.939, 281.113]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [526.094, 266.015, 578.381, 301.676]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [631.336, 268.302, 655.499, 278.3]}]",data/object_detections/2026_02_19_09_54_29_637f45a0/masks/FL/2026_02_19_09_54_29_637f45a0_f000176_fl_car_004.png,highway,day,clear
P0047,data/camera_splits/2026_02_19_09_54_29_637f45a0/FL/fl_000196.jpg,data/camera_splits/2026_02_19_09_54_29_637f45a0/RL/rl_000221.jpg,"[578.587, 340.418, 637.436, 371.98]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [198.793, 237.273, 294.702, 286.974]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [423.12, 272.309, 434.414, 280.669]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [486.172, 273.978, 498.225, 282.81]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [511.865, 271.675, 536.272, 288.777]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [601.641, 267.802, 626.486, 275.274]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [767.805, 268.214, 921.248, 329.446]}]",data/object_detections/2026_02_19_09_54_29_637f45a0/masks/FL/2026_02_19_09_54_29_637f45a0_f000196_fl_truck_001.png,highway,day,clear
P0048,data/camera_splits/2026_02_19_09_54_29_637f45a0/FL/fl_000314.jpg,data/camera_splits/2026_02_19_09_54_29_637f45a0/RL/rl_000355.jpg,"[151.847, 355.091, 251.973, 387.915]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [27.547, 270.946, 76.998, 289.758]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [103.187, 270.837, 142.375, 288.224]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [191.189, 274.43, 212.642, 284.408]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [306.937, 271.301, 323.523, 280.208]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [323.181, 259.012, 361.393, 279.485]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [323.445, 259.029, 356.05, 279.284]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [372.74, 271.435, 391.117, 278.181]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [425.389, 272.765, 438.313, 283.042]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [455.144, 273.511, 464.043, 281.679]}, {""candidate_id"": ""C10"", ""bbox_xyxy"": [507.865, 267.908, 598.817, 329.439]}, {""candidate_id"": ""C11"", ""bbox_xyxy"": [657.456, 251.588, 782.266, 315.747]}]",data/object_detections/2026_02_19_09_54_29_637f45a0/masks/FL/2026_02_19_09_54_29_637f45a0_f000314_fl_truck_008.png,highway,day,clear
P0049,data/camera_splits/2026_02_19_09_54_29_637f45a0/FL/fl_000314.jpg,data/camera_splits/2026_02_19_09_54_29_637f45a0/RL/rl_000366.jpg,"[151.847, 355.091, 251.973, 387.915]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [117.293, 271.807, 148.183, 285.053]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [174.672, 271.927, 199.494, 283.303]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [273.007, 271.992, 286.104, 280.016]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [291.866, 262.295, 321.724, 279.129]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [424.859, 272.152, 438.434, 282.008]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [487.028, 268.476, 548.896, 312.321]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [588.76, 271.844, 645.746, 297.792]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [672.249, 270.945, 871.318, 352.997]}]",data/object_detections/2026_02_19_09_54_29_637f45a0/masks/FL/2026_02_19_09_54_29_637f45a0_f000314_fl_truck_008.png,highway,day,clear
P0050,data/camera_splits/2026_02_19_09_54_29_637f45a0/FL/fl_000326.jpg,data/camera_splits/2026_02_19_09_54_29_637f45a0/RL/rl_000363.jpg,"[236.808, 352.851, 324.005, 396.782]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [12.306, 272.135, 62.29, 290.801]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [86.93, 272.595, 127.241, 288.743]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [246.724, 273.249, 263.599, 282.888]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [425.11, 272.909, 439.207, 283.47]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [491.604, 269.999, 559.294, 317.485]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [615.861, 274.023, 671.31, 302.721]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [727.768, 273.155, 960.0, 374.175]}]",data/object_detections/2026_02_19_09_54_29_637f45a0/masks/FL/2026_02_19_09_54_29_637f45a0_f000326_fl_car_001.png,highway,day,clear
P0051,data/camera_splits/2026_02_19_09_54_29_637f45a0/FL/fl_001049.jpg,data/camera_splits/2026_02_19_09_54_29_637f45a0/RL/rl_001097.jpg,"[83.688, 355.998, 166.081, 389.927]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [61.347, 249.333, 156.255, 278.901]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [167.439, 246.074, 220.448, 277.241]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [220.716, 263.217, 243.653, 276.296]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [380.608, 270.794, 388.604, 276.281]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [396.465, 272.304, 404.776, 277.01]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [432.646, 269.566, 451.736, 281.215]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [501.349, 272.778, 523.64, 286.765]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [655.909, 276.321, 710.609, 304.138]}]",data/object_detections/2026_02_19_09_54_29_637f45a0/masks/FL/2026_02_19_09_54_29_637f45a0_f001049_fl_car_001.png,highway,day,clear
P0052,data/camera_splits/2026_02_19_09_54_29_637f45a0/FL/fl_001067.jpg,data/camera_splits/2026_02_19_09_54_29_637f45a0/RL/rl_001142.jpg,"[92.179, 348.926, 196.804, 396.238]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.007, 249.238, 45.426, 287.321]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [140.825, 259.348, 180.872, 279.421]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [226.111, 263.973, 247.998, 276.485]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [250.282, 265.596, 279.655, 278.847]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [276.495, 249.35, 319.558, 276.951]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [287.497, 249.476, 319.466, 276.996]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [390.325, 271.968, 399.277, 278.214]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [425.51, 272.585, 435.54, 279.807]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [448.445, 270.656, 463.639, 283.305]}, {""candidate_id"": ""C10"", ""bbox_xyxy"": [478.992, 273.72, 495.223, 284.145]}, {""candidate_id"": ""C11"", ""bbox_xyxy"": [497.473, 274.549, 510.234, 283.594]}, {""candidate_id"": ""C12"", ""bbox_xyxy"": [531.365, 275.786, 549.759, 284.557]}, {""candidate_id"": ""C13"", ""bbox_xyxy"": [666.265, 271.265, 773.565, 324.259]}, {""candidate_id"": ""C14"", ""bbox_xyxy"": [796.759, 255.277, 959.995, 338.751]}]",data/object_detections/2026_02_19_09_54_29_637f45a0/masks/FL/2026_02_19_09_54_29_637f45a0_f001067_fl_delivery_van_007.png,highway,day,clear
